issue_id,record_id,source_file,source_sheet,source_row,issue_type,field,message
issue_52bc99692966,rec_1f1f8898435c,20210409_Metaanalysis_database.xlsx,Main,1198,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_a71d576f633b,rec_81d64bb64414,20210409_Metaanalysis_database.xlsx,Main,1199,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_603befbdccfe,rec_11b3ed359d75,20210409_Metaanalysis_database.xlsx,Main,1200,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_2ba5dd2c9a9d,rec_eec6f5590088,20210409_Metaanalysis_database.xlsx,Main,1201,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_ef103a6044ba,rec_4ec6e7f1717d,20210409_Metaanalysis_database.xlsx,Main,1202,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_e541d4262e6e,rec_83b947263f18,20210409_Metaanalysis_database.xlsx,Main,1203,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_0b52b7c2025b,rec_1840c9a709e7,20210409_Metaanalysis_database.xlsx,Main,1204,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_11b116e24529,rec_e1026d417109,20210409_Metaanalysis_database.xlsx,Main,1205,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_f8b18ee6ae45,rec_213fa692aee2,20210409_Metaanalysis_database.xlsx,Main,1206,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_ad16e25f0340,rec_5d1710ea671f,20210409_Metaanalysis_database.xlsx,Main,1207,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_a2da9ba6c079,rec_bcd314233763,20210409_Metaanalysis_database.xlsx,Main,1208,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_c97af71fb246,rec_238e67f6c0f4,20210409_Metaanalysis_database.xlsx,Main,1209,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_e8c40bdb6964,rec_60246287784b,20210409_Metaanalysis_database.xlsx,Main,1210,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_fc3ba049b64c,rec_a9f581cb95ea,20210409_Metaanalysis_database.xlsx,Main,1211,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_156765d2c3db,rec_cfbf038a96b1,20210409_Metaanalysis_database.xlsx,Main,1212,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_38dbed6066c0,rec_e7ce92dd0efc,20210409_Metaanalysis_database.xlsx,Main,1213,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_23eacab19c56,rec_e6d95e2b5e72,20210409_Metaanalysis_database.xlsx,Main,1214,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_1810168e04e6,rec_05508e0d457d,20210409_Metaanalysis_database.xlsx,Main,1215,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_a36feda1e9ed,rec_ddb73d9833ec,20210409_Metaanalysis_database.xlsx,Main,1216,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_f460e77a701b,rec_7952c6e33c69,20210409_Metaanalysis_database.xlsx,Main,1217,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_f11fe0a5c0dc,rec_b31ba6de8030,20210409_Metaanalysis_database.xlsx,Main,1218,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_73d4bb021b3b,rec_e9bb20dc1ca4,20210409_Metaanalysis_database.xlsx,Main,1219,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_ae315c791422,rec_0e86ef514f3f,20210409_Metaanalysis_database.xlsx,Main,1220,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_0036ebd2e398,rec_bcfa51e8e1e4,20210409_Metaanalysis_database.xlsx,Main,1221,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_652a7b1e7149,rec_8087470be60e,20210409_Metaanalysis_database.xlsx,Main,1222,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_11ce832e4b65,rec_6c60fbd6520c,20210409_Metaanalysis_database.xlsx,Main,1243,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_9163f4d91cac,rec_8f007c09db71,20210409_Metaanalysis_database.xlsx,Main,1244,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_9670ffc889ac,rec_4165534b1974,20210409_Metaanalysis_database.xlsx,Main,1245,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_17a8bf0cd3d2,rec_9cf3e62a9ef5,20210409_Metaanalysis_database.xlsx,Main,1246,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_6edbd1a16611,rec_d4af1f774e7e,20210409_Metaanalysis_database.xlsx,Main,1247,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_a8fb7a762b48,rec_a60b97ef72ac,20210409_Metaanalysis_database.xlsx,Main,1248,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_bbd593e13960,rec_f4d0ea733636,20210409_Metaanalysis_database.xlsx,Main,1249,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_9ffb4137e1f7,rec_2cb9a5690c52,20210409_Metaanalysis_database.xlsx,Main,1250,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_e9f6162c4fc6,rec_42333e4aab2c,20210409_Metaanalysis_database.xlsx,Main,1251,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_20c8075e3012,rec_320f5baab6d0,20210409_Metaanalysis_database.xlsx,Main,1252,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_1dd160bad6cc,rec_efe81c96941f,20210409_Metaanalysis_database.xlsx,Main,1264,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_cca6fe12168a,rec_70c481499940,20210409_Metaanalysis_database.xlsx,Main,1265,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_84e34a15bf29,rec_4b84de51ac07,20210409_Metaanalysis_database.xlsx,Main,1266,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_140701977465,rec_b323d8dd62b8,20210409_Metaanalysis_database.xlsx,Main,1267,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_872046699140,rec_0bc4cca5db34,20210409_Metaanalysis_database.xlsx,Main,1268,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_9cf89cdbe250,rec_9cb8a34b5dd8,20210409_Metaanalysis_database.xlsx,Main,1269,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_2f79d3be3a3e,rec_0e0a656b9be2,20210409_Metaanalysis_database.xlsx,Main,1270,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_8329d413c2da,rec_9e82343f8999,20210409_Metaanalysis_database.xlsx,Main,1271,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_f90de6286580,rec_2def891593e9,20210409_Metaanalysis_database.xlsx,Main,1272,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_6d3050ce318c,rec_36881a454785,20210409_Metaanalysis_database.xlsx,Main,1273,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_54157fbcf7cf,rec_7eb03efe7091,20210409_Metaanalysis_database.xlsx,Main,1274,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_d84380f908c7,rec_496e3cf3ae2b,20210409_Metaanalysis_database.xlsx,Main,1275,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_6c62300b0ec0,rec_f4b654045bdf,20210409_Metaanalysis_database.xlsx,Main,1276,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_951434a2377c,rec_de881cebb243,20210409_Metaanalysis_database.xlsx,Main,1277,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_9fd77bf4237c,rec_410b5c33911a,20210409_Metaanalysis_database.xlsx,Main,1278,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_e45513afd6f2,rec_0d65d26eb1cb,20210409_Metaanalysis_database.xlsx,Main,1279,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_01f90f0f55c1,rec_686ed919f043,20210409_Metaanalysis_database.xlsx,Main,1280,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_6fb349f91684,rec_0f4629f1c8ff,20210409_Metaanalysis_database.xlsx,Main,1281,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_67646f0762bf,rec_7de3ecdb6f92,20210409_Metaanalysis_database.xlsx,Main,1282,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_a0303a11b34f,rec_bda177f23ad7,20210409_Metaanalysis_database.xlsx,Main,1283,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_5414a997d305,rec_5b76c20197df,20210409_Metaanalysis_database.xlsx,Main,1284,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_eb17d2ff57a6,rec_2e5c1013bfe1,20210409_Metaanalysis_database.xlsx,Main,1285,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_a665d0b06638,rec_27d786e75f66,20210409_Metaanalysis_database.xlsx,Main,1286,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_44a99e6fc1a6,rec_62ed2bd646ae,20210409_Metaanalysis_database.xlsx,Main,1287,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_39336c1deb7b,rec_50ff8f87b729,20210409_Metaanalysis_database.xlsx,Main,1289,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_9b5515c1ce39,rec_e9ba04a49361,20210409_Metaanalysis_database.xlsx,Main,1305,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, gauge_length_mm."
issue_779b162431a7,rec_118af9b8937f,20210409_Metaanalysis_database.xlsx,Main,1305,missing_reference,doi_raw,CNT/graphene row lacks DOI-like citation string.
issue_03f68dafcdc0,rec_118af9b8937f,20210409_Metaanalysis_database.xlsx,Main,1305,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, gauge_length_mm."
issue_497f7194c403,rec_79e46a86f92b,20210409_Metaanalysis_database.xlsx,Main,258,duplicate_candidate,duplicate_of_record_id,James/Bulmer secondary row is a likely duplicate of higher-priority record rec_4bbda920b592 (7/7 matching canonical properties).
issue_d6c15440fbb5,rec_113b2db38797,20210409_Metaanalysis_database.xlsx,Main,624,duplicate_candidate,duplicate_of_record_id,James/Bulmer secondary row is a likely duplicate of higher-priority record rec_54388def9a68 (3/3 matching canonical properties).
issue_eaf8c5289919,rec_90f29183466a,20210409_Metaanalysis_database.xlsx,Main,958,duplicate_candidate,duplicate_of_record_id,James/Bulmer secondary row is a likely duplicate of higher-priority record rec_e138864c79bf (3/4 matching canonical properties).
issue_f3d788de647e,rec_4c1e70358ef1,20210409_Metaanalysis_database.xlsx,Main,963,duplicate_candidate,duplicate_of_record_id,James/Bulmer secondary row is a likely duplicate of higher-priority record rec_4a4cd25d06d2 (3/4 matching canonical properties).
issue_1ae3ef185f89,rec_4ec6e7f1717d,20210409_Metaanalysis_database.xlsx,Main,1202,duplicate_candidate,duplicate_of_record_id,James/Bulmer secondary row is a likely duplicate of higher-priority record rec_070972d62e8c (9/9 matching canonical properties).
issue_585a422b06c4,rec_f757acb67384,20210409_Metaanalysis_database.xlsx,Main,1303,duplicate_candidate,duplicate_of_record_id,James/Bulmer secondary row is a likely duplicate of higher-priority record rec_4003467347cf (8/8 matching canonical properties).
issue_eb2b990a928e,rec_cd08d0bb1559,20210409_Metaanalysis_database.xlsx,Main,1304,duplicate_candidate,duplicate_of_record_id,James/Bulmer secondary row is a likely duplicate of higher-priority record rec_4003467347cf (7/8 matching canonical properties).
